Province,Year,Zone,Candidate,Number,Party,Score
สุรินทร์,2550,3,พ.ต.อ.พรสวรรค์  มูลศาสตร์,20,รวมใจไทยชาติพัฒนา,1318
สุรินทร์,2550,3,นายอภิวัฒน์  แซ่พัว,21,รวมใจไทยชาติพัฒนา,1107
สุรินทร์,2550,3,นายประเสริฐ  จันทร์ประเสริฐ,23,ไทยร่ำรวย,813
สุรินทร์,2550,3,นางจันทร์เพ็ญ  ใจกล้า,24,ไทยร่ำรวย,896
หนองคาย,2550,1,นายสมปอง  นิลเกตุ,1,ความหวังใหม่,4891
หนองคาย,2550,1,นายเสกสรรค์  นิลเกตุ,2,ความหวังใหม่,2524
หนองคาย,2550,1,นายสุนทร  นิลเกตุ,3,ความหวังใหม่,3434
หนองคาย,2550,1,นายวิทูล  ประพฤติ,4,รวมใจไทยชาติพัฒนา,2844
หนองคาย,2550,1,นายเศวต  เทศประสิทธิ์,5,รวมใจไทยชาติพัฒนา,5256
หนองคาย,2550,1,นายพีรพัฒน์  พูลพัฒน์,6,รวมใจไทยชาติพัฒนา,4110
หนองคาย,2550,1,นายพิทักษ์  ศรีตะบุตร,7,เพื่อแผ่นดิน,59036
หนองคาย,2550,1,นายมารุต  มัสยวาณิช,8,เพื่อแผ่นดิน,50085
หนองคาย,2550,1,นายปราการ  อินทร์รอด,9,เพื่อแผ่นดิน,43192
หนองคาย,2550,1,นายเพิ่มศํกดิ์ พูนทรัพย์ โคตรชมภู,10,มัชฌิมาธิปไตย,4706
หนองคาย,2550,1,นายฤทธิ์เดช  คำแพงศรี,11,มัชฌิมาธิปไตย,4501
หนองคาย,2550,1,นายกฤษดา  ทองอยู่,12,มัชฌิมาธิปไตย,19082
หนองคาย,2550,1,ว่าที่ ร.ต.พงศ์พันธ์  สุนทรชัย,13,พลังประชาชน,99850
หนองคาย,2550,1,นายสมคิด  บาลไธสง,14,พลังประชาชน,90841
หนองคาย,2550,1,นางชมภู  จันทาทอง,15,พลังประชาชน,94705
หนองคาย,2550,1,นางสาวชมพูนุท  นาครทรรพ,16,ประชาธิปัตย์,18493
หนองคาย,2550,1,นายแสงธรรม  หัสดี,17,ประชาธิปัตย์,12076
หนองคาย,2550,1,นายสานิตย์  นามบุปผา,18,ประชาธิปัตย์,8522
หนองคาย,2550,1,นายนวพล  สริกรรณ์,19,ประชากรไทย,1294
หนองคาย,2550,1,นางอาทิตยา  สุวรรณวงษ์,20,ประชากรไทย,854
หนองคาย,2550,1,นายสุกัลป์  พรหมกลาง,21,ประชากรไทย,811
หนองคาย,2550,1,นางอรพินธุ์  เหล่าลูกอินทร์,22,ประชามติ,419
หนองคาย,2550,1,นายอาทิตย์  สารธิมา,23,ประชามติ,678
หนองคาย,2550,1,นายถนอม  วงศ์ภูดร,24,ประชามติ,571
หนองคาย,2550,1,นางนิรัชดา  แสงสุวรรณ,25,ไทยร่ำรวย,749
หนองคาย,2550,1,นางปริยาภัทร  พัดเพ็ง,26,ไทยร่ำรวย,598
หนองคาย,2550,1,นายติณณ์  พานุรักษ์,27,ไทยร่ำรวย,478
หนองคาย,2550,1,นายนิวัฒน์  เรียบพร,28,ไทเป็นไท,337
หนองคาย,2550,1,นายอังคาร  ศรีสวาท,29,ไทเป็นไท,619
หนองคาย,2550,1,นายบุญถม  สอนคำหาร,30,ไทเป็นไท,316
หนองคาย,2550,2,นายเชิดพงศ์  ราชป้องขันธ์,1,พลังประชาชน,92584
หนองคาย,2550,2,นายยุทธพงษ์  แสงศรี,2,พลังประชาชน,96495
หนองคาย,2550,2,นายไตรรงค์  ติธรรม,3,พลังประชาชน,91605
หนองคาย,2550,2,นายนิพนธ์  คนขยัน,4,เพื่อแผ่นดิน,69475
หนองคาย,2550,2,นางนริศรา  วงศ์ภูมี,5,เพื่อแผ่นดิน,62689
หนองคาย,2550,2,นายสงกรานต์  คำพิไสย์,6,เพื่อแผ่นดิน,67591
หนองคาย,2550,2,นายสุเมธ  พรมพันห่าว,7,มัชฌิมาธิปไตย,10250
หนองคาย,2550,2,นางเฉลียง  พรหมอารักษ์,8,มัชฌิมาธิปไตย,1465
หนองคาย,2550,2,นายสมาน  รัตนติสร้อย,9,มัชฌิมาธิปไตย,1347
หนองคาย,2550,2,นายไพฑูรย์  สุภาปุ,10,ประชาราช,1833
หนองคาย,2550,2,นางธัญญา  กิราชัย,11,ประชาราช,841
หนองคาย,2550,2,นายปั่น  เนตมุก,12,ประชาราช,6681
หนองคาย,2550,2,นายวินัย ติยะบุตร,13,ประชาธิปัตย์,4518
หนองคาย,2550,2,นายสากล  นันทรักษ์,14,ประชาธิปัตย์,3780
หนองคาย,2550,2,นายธมนกร  ธะวาติ,15,ประชาธิปัตย์,3536
หนองคาย,2550,2,นายประมวล   บุญขัน,16,รวมใจไทยชาติพัฒนา,1105
หนองคาย,2550,2,นายปฏิวัติ   จันทจร,17,รวมใจไทยชาติพัฒนา,884
หนองคาย,2550,2,นายศรราม  ระหา,18,รวมใจไทยชาติพัฒนา,474
หนองคาย,2550,2,นายประพจน์  จันทลีลา,19,ประชามติ,488
หนองคาย,2550,2,นายประหยัด  บุญนาง,20,ประชามติ,559
หนองคาย,2550,2,นายหอมมา  อินทะกุมาร,21,ประชามติ,338
หนองคาย,2550,2,นายสำเนียง ตาระบัติ,22,ไทเป็นไท,546
หนองคาย,2550,2,นายบัวตอง  ป้องปก,23,ไทเป็นไท,666
หนองคาย,2550,2,นายปัญญา บุบผาดา,24,ไทเป็นไท,432
หนองคาย,2550,2,นายสมคิด  ศรีภา,25,ไทยร่ำรวย,137
หนองคาย,2550,2,นางสาวพรนิมิตร  อักษรศรี,26,ไทยร่ำรวย,262
หนองคาย,2550,2,นายวีระศักดิ์  ภานุรักษ์,27,ไทยร่ำรวย,129
หนองบัวลำภู,2550,1,นายวุฒิพงษ์  ศิริสถิตย์,1,เพื่อแผ่นดิน,41183
หนองบัวลำภู,2550,1,นายวรรธนกรณ์  กองศูนย์,2,เพื่อแผ่นดิน,4318
หนองบัวลำภู,2550,1,นายวิเชษฐ  คำก้อย,3,เพื่อแผ่นดิน,4831
หนองบัวลำภู,2550,1,นายไพรัช  นุชิต,4,ประชาธิปัตย์,17194
หนองบัวลำภู,2550,1,นายดีเด่น  มาสุข,5,ประชาธิปัตย์,5650
หนองบัวลำภู,2550,1,นายสมพร  ศรีพันธบุตร,6,ประชาธิปัตย์,5057
หนองบัวลำภู,2550,1,ว่าที่ พ.ต.สรชาติ วิชย  สุวรรณพรหม,7,มัชฌิมาธิปไตย,23086
หนองบัวลำภู,2550,1,นายธวัชชัย  เมืองนาง,8,มัชฌิมาธิปไตย,15774
หนองบัวลำภู,2550,1,นายสามารถ  รัตนประทีปพร,9,มัชฌิมาธิปไตย,41381
หนองบัวลำภู,2550,1,นายไชยา  พรหมา,10,พลังประชาชน,133698
หนองบัวลำภู,2550,1,นายพิษณุ  หัตถสงเคราะห์,11,พลังประชาชน,129593
หนองบัวลำภู,2550,1,นายวิชัย  สามิตร,12,พลังประชาชน,130639
หนองบัวลำภู,2550,1,นางอนงค์วิชญา  สาริบุตร,13,ชาติไทย,38956
หนองบัวลำภู,2550,1,นายสมคิด  จันทะวงค์,14,ชาติไทย,3445
หนองบัวลำภู,2550,1,นายสุภีย์  รัตนปัญญา,15,ชาติไทย,1831
หนองบัวลำภู,2550,1,นายอดุลย์  วิเศษปะ,16,ประชามติ,754
หนองบัวลำภู,2550,1,นางสาวพรเทวี  พลบูรณ์,17,ประชามติ,1111
หนองบัวลำภู,2550,1,นายณรงค์  พลบูรณ์,18,ประชามติ,728
หนองบัวลำภู,2550,1,นายสมหมาย  อัยแก้ว,19,รวมใจไทยชาติพัฒนา,2270
หนองบัวลำภู,2550,1,นายไพสิษฐ์  สุภา,20,รวมใจไทยชาติพัฒนา,798
หนองบัวลำภู,2550,1,นายเอกชัย  ศรีพุทธา,21,รวมใจไทยชาติพัฒนา,1044
หนองบัวลำภู,2550,1,นายเจนศักดิ์ดา  บุญกว้าง,22,ไทเป็นไท,649
หนองบัวลำภู,2550,1,นายอธิชาติ  ท้าวมิตร,23,ไทเป็นไท,746
หนองบัวลำภู,2550,1,นายมานพ  เจริญวงค์,24,ไทเป็นไท,713
หนองบัวลำภู,2550,1,นายนิมิตร  แก้วมุงคุณ,25,ไทยร่ำรวย,574
หนองบัวลำภู,2550,1,นายไพโรจน์  ศิลปักษา,26,ไทยร่ำรวย,552
หนองบัวลำภู,2550,1,นางสาวดารุณี  แก่นวงษ์,27,ไทยร่ำรวย,349
หนองบัวลำภู,2550,1,นายนิยม ป้องคำสิงห์,28,สยามสันติ,366
หนองบัวลำภู,2550,1,นายสมศักดิ์  อนุพันธ์,29,สยามสันติ,590
หนองบัวลำภู,2550,1,นายยนต์  พรหมแดง,30,สยามสันติ,730
อ่างทอง,2550,1,นายสมศักดิ์  ปริศนานันทกุล,1,ชาติไทย,79079
อ่างทอง,2550,1,นายภราดร  ปริศนานันทกุล,2,ชาติไทย,64474
อ่างทอง,2550,1,นางสาวเพ็ญชิสา  หงษ์อุปถัมภ์ชัย,3,พลังประชาชน,53470
อ่างทอง,2550,1,พล.ต.ต.ประจวบ  เปาอินทร์,4,พลังประชาชน,54481
อ่างทอง,2550,1,นางสุวภัทร  ทิมเหลย,5,เครือข่ายชาวนาแห่งประเทศไทย,2628
อ่างทอง,2550,1,นางสาวดวงเดือน  จอมไกร,6,เครือข่ายชาวนาแห่งประเทศไทย,1323
อ่างทอง,2550,1,นายอุดม  ฤกษ์วรารักษ์,7,ประชาธิปัตย์,10709
อ่างทอง,2550,1,ร.ต.ท.สมศักดิ์  ธรรมวิหาร,8,ประชาธิปัตย์,4745
อ่างทอง,2550,1,นายศศิศศ์ จันทร์อินทร์,9,ไทยร่ำรวย,350
อ่างทอง,2550,1,นางวราพร อรรถสุข,10,ไทยร่ำรวย,138
อ่างทอง,2550,1,นายถนอม เมืองมีศรี,11,ไทเป็นไท,285
อ่างทอง,2550,1,นายฉลวย หนุมาน,12,ไทเป็นไท,3792
อำนาจเจริญ,2550,1,นายไกรศรเรืองศรี   สารสมัคร,1,มัชฌิมาธิปไตย,3907
อำนาจเจริญ,2550,1,นางจันทร์เพ็ญ   ประเสริฐศรี,2,มัชฌิมาธิปไตย,9901
อำนาจเจริญ,2550,1,นายศักดิ์ชัย   ตั้งตระกูลวงศ์,3,ชาติไทย,40160
อำนาจเจริญ,2550,1,นายประพิศ   สุริยะศรี,4,ชาติไทย,5623
อำนาจเจริญ,2550,1,จ.ส.ต.ธีระวัฒน์    จันทอง,5,นิติศาสตร์ไทย,1090
อำนาจเจริญ,2550,1,นายวิชญ์รัตน์   พนาศรี,6,นิติศาสตร์ไทย,1401
อำนาจเจริญ,2550,1,นายชัยศรี   กีฬา,7,พลังประชาชน,47281
อำนาจเจริญ,2550,1,นายวิเชียร    อุดมศักดิ์,8,พลังประชาชน,52066
อำนาจเจริญ,2550,1,นายธีระชัย  ศิริขันธ์,9,เพื่อแผ่นดิน,35736
อำนาจเจริญ,2550,1,นายไพศาล   จันทวารา,10,เพื่อแผ่นดิน,38650
อำนาจเจริญ,2550,1,นายอภิวัฒน์   เงินหมื่น,11,ประชาธิปัตย์,61141
อำนาจเจริญ,2550,1,นางสาวสุติมา   สินวรณ์,12,ประชาธิปัตย์,20234
อำนาจเจริญ,2550,1,นายวรรัช   จำปามูล,13,ความหวังใหม่,1568
อำนาจเจริญ,2550,1,นายคมชาย   อินธิแสง,14,ความหวังใหม่,647
อำนาจเจริญ,2550,1,นายสมพงษ์   ชิณสีดา,15,ไทเป็นไท,611
อำนาจเจริญ,2550,1,ด.ต.สมชัย   เคนแสน,16,ไทเป็นไท,443
อำนาจเจริญ,2550,1,นายธรรมดล  สุรพันธ์,17,กสิกรไทย,1257
อำนาจเจริญ,2550,1,นางชนาธิป   ธรรมใจใส,18,กสิกรไทย,383
อำนาจเจริญ,2550,1,นายศรัญญู    ขันติกุล,19,รวมใจไทยชาติพัฒนา,401
อำนาจเจริญ,2550,1,นางกรรธิมา   วิชิตพันธ์,20,รวมใจไทยชาติพัฒนา,288
อำนาจเจริญ,2550,1,นายปฐมพงษ์    เรืองแสน,21,ประชาราช,330
อำนาจเจริญ,2550,1,นายธงชัย   ดอกไม้,22,ประชาราช,369
อำนาจเจริญ,2550,1,นายชำนาญ    สุระเกษ,23,ไทยร่ำรวย,308
อำนาจเจริญ,2550,1,นายวรรษพล   บุญมานะ,24,ไทยร่ำรวย,305
อุดรธานี,2550,1,นายศราวุธ  เพชรพนมพร,1,เพื่อแผ่นดิน,51848
อุดรธานี,2550,1,นางจิตรา  อยู่ประเสริฐ,2,เพื่อแผ่นดิน,36423
อุดรธานี,2550,1,นายจีรวงศ์  สนิทวงศ์ชัย,3,เพื่อแผ่นดิน,34089
อุดรธานี,2550,1,นายพันธ์ศักดิ์  ธรรมวงศ์,4,ประชาราช,3533
อุดรธานี,2550,1,นางสาวอัจฉราวรรณ  อ่อนคำ,5,ประชาราช,22446
อุดรธานี,2550,1,นายวีระเทพ  วิจิตรศิลป์,6,ประชาราช,2774
อุดรธานี,2550,1,นางภัณฑิภา  กัลณุกา,7,ประชาธิปัตย์,19841
อุดรธานี,2550,1,นางจันทร์เพ็ญ  ริ้วทองชุ่ม,8,ประชาธิปัตย์,18783
อุดรธานี,2550,1,นางสาวอัญชิรพัชร์  สมบัตินันท์,9,ประชาธิปัตย์,16345
อุดรธานี,2550,1,พ.ต.ท.สุรทิน  พิมานเมฆินทร์,10,พลังประชาชน,81263
อุดรธานี,2550,1,นายอนันต์  ศรีพันธุ์,11,พลังประชาชน,73409
อุดรธานี,2550,1,นายเชิดชัย  วิเชียรวรรณ,12,พลังประชาชน,74090
อุดรธานี,2550,1,นายมงคล  คูสกุล,13,มัชฌิมาธิปไตย,7507
อุดรธานี,2550,1,นางนิสิต  ศักยพันธ์,14,มัชฌิมาธิปไตย,3684
อุดรธานี,2550,1,นายเรืองยุทธ  ประสาทสวัสดิ์ศิริ,15,มัชฌิมาธิปไตย,4487
อุดรธานี,2550,1,นายโกมินทร์  ฑีฆธนานนท์,16,รวมใจไทยชาติพัฒนา,59040
อุดรธานี,2550,1,นายองอาจ  วิเศษ,17,รวมใจไทยชาติพัฒนา,16381
อุดรธานี,2550,1,นายสุรศักดิ์  คนยืน,18,รวมใจไทยชาติพัฒนา,4123
อุดรธานี,2550,1,นายณัฐพงษ์  รุจิระนันต์ชัย,19,ประชามติ,2243
อุดรธานี,2550,1,ว่าที่ ร.ท.อิศเรศ  จันทร์ศรี,20,ประชามติ,2735
อุดรธานี,2550,1,ว่าที่ ร.ต.ศักดิ์ศิริ  ศิริกุล,21,ประชามติ,1754
อุดรธานี,2550,1,พล.ต.ต.ยศ  ละม่อม,22,ประชากรไทย,1156
อุดรธานี,2550,1,นายสมคิด  หอมเนตร,23,ประชากรไทย,436
อุดรธานี,2550,1,นายนพดล  ปรีมาส,24,ประชากรไทย,292
อุดรธานี,2550,1,นายดำรงค์  จิตรคาม,25,ไทยร่ำรวย,315
อุดรธานี,2550,1,นายสมศักดิ์  มะโนนึก,26,ไทยร่ำรวย,424
อุดรธานี,2550,1,นายเอกพร  กองมา,27,ไทยร่ำรวย,340
อุดรธานี,2550,1,พ.ต.อ.พินทุรัตน์  เสนาไชย,28,ความหวังใหม่,2038
อุดรธานี,2550,1,นายอุดม  ครองยุติ,29,ความหวังใหม่,454
อุดรธานี,2550,1,นายภานุ  คำโคตร,30,ความหวังใหม่,336
อุดรธานี,2550,1,นายนิคม  สุจารี,31,ไทเป็นไท,523
อุดรธานี,2550,1,นางสาวศิรินทิพย์  เกียรติฤทธิกุล,32,ไทเป็นไท,317
อุดรธานี,2550,1,นายนิธิกร  เบ้าหล่อเพชร,33,ไทเป็นไท,439
อุดรธานี,2550,2,นายสุรพล  สามเมือง,1,พลังแผ่นดินไท,4518
อุดรธานี,2550,2,นางสาวธัญปวีณ์  ปทุมศิริเศรษฐ์,2,พลังแผ่นดินไท,3119
อุดรธานี,2550,2,นายสุปรีชา  ศุภกิจจารักษ์,3,พลังแผ่นดินไท,3006
อุดรธานี,2550,2,นางนำพร  วานิชชัง,4,มัชฌิมาธิปไตย,18124
อุดรธานี,2550,2,นายขจิตร  ชัยนิคม,5,มัชฌิมาธิปไตย,12927
อุดรธานี,2550,2,นายวิชัย  เอี่ยมวงศ์,6,มัชฌิมาธิปไตย,11711
อุดรธานี,2550,2,นายสมเกียรติ  สุขธนะ,7,รวมใจไทยชาติพัฒนา,23696
อุดรธานี,2550,2,นายประดิษฐ์  ระบาเลิศ,8,รวมใจไทยชาติพัฒนา,10397
อุดรธานี,2550,2,นายวิทูล  นามคุณ,9,รวมใจไทยชาติพัฒนา,4793
อุดรธานี,2550,2,นายสุทิน  อุปโท,10,ประชากรไทย,1976
อุดรธานี,2550,2,นายชัยวัฒน์  สุวรรณะ,11,ประชากรไทย,1572
อุดรธานี,2550,2,นายเจริญ  สีดารักษ์,12,ประชากรไทย,10795
อุดรธานี,2550,2,นายรัฐพล  สนิทวงศ์ชัย,13,เพื่อแผ่นดิน,32201
อุดรธานี,2550,2,นายอดิศักดิ์  แก้วมุงคุณ,14,เพื่อแผ่นดิน,36393
อุดรธานี,2550,2,นายเพทาย  บุญไชย,15,เพื่อแผ่นดิน,28746
อุดรธานี,2550,2,นายธีระชัย  แสนแก้ว,16,พลังประชาชน,115790
อุดรธานี,2550,2,นายทองดี  มนิสสาร,17,พลังประชาชน,106428
อุดรธานี,2550,2,นายต่อพงษ์  ไชยสาส์น,18,พลังประชาชน,100125
อุดรธานี,2550,2,นายโชคสว่าง  วรรณสุทธิ์,19,ประชาธิปัตย์,8240
อุดรธานี,2550,2,ด.ต.สินสมุทร  วงษ์เชียงยืน,20,ประชาธิปัตย์,5976
อุดรธานี,2550,2,นายทรงกิตติ  สุวรรณทอง,21,ประชาธิปัตย์,4221
อุดรธานี,2550,2,นายสิงหา  คนฉลาด,22,ประชามติ,1013
อุดรธานี,2550,2,นายบุญเลิศ  แสนโภชน์,23,ประชามติ,704
อุดรธานี,2550,2,นายคำภู  คำอ้อ,24,ประชามติ,540
อุดรธานี,2550,2,นายมิตร  มหาเสนา,25,ไทยร่ำรวย,357
อุดรธานี,2550,2,นางพิชญาภา  สีหาทับ,26,ไทยร่ำรวย,1037
อุดรธานี,2550,2,นายภูบดินทร์  ดีป้อม,27,ไทยร่ำรวย,991
อุดรธานี,2550,2,นายชูชาติ  ศรีเมืองล้ำ,28,ไทเป็นไท,1181
อุดรธานี,2550,2,นายหัตตา  เหลืองคำ,29,ไทเป็นไท,818
อุดรธานี,2550,2,นายมงคลธรรม  พันธุ์กาฬสินธุ์,30,ไทเป็นไท,572
อุดรธานี,2550,2,นายกิจติศักดิ์  โชคดี,31,สยามสันติ,718
อุดรธานี,2550,2,นายไพบูลย์  โสภาที,32,สยามสันติ,714
อุดรธานี,2550,2,นายอุทิศ  ศรีสุนาครัว,33,สยามสันติ,1527
อุดรธานี,2550,3,นายศรุต  มาลี,1,ประชามติ,2480
อุดรธานี,2550,3,นายสมบัติ  ไชยพล,2,ประชามติ,1405
อุดรธานี,2550,3,นายโชคเสมอ  คำมุงคุณ,3,มัชฌิมาธิปไตย,6186
อุดรธานี,2550,3,นายเสนอ  สิมงาม,4,มัชฌิมาธิปไตย,2863
อุดรธานี,2550,3,นายหรั่ง  ธุระพล,5,ชาติไทย,40564
อุดรธานี,2550,3,นายดวง  กันหา,6,ชาติไทย,4047
อุดรธานี,2550,3,นายไชยยศ  จิรเมธากร,7,เพื่อแผ่นดิน,37235
อุดรธานี,2550,3,นางจารุวรรณ  ชัยจิตวณิชกุล,8,เพื่อแผ่นดิน,24531
อุดรธานี,2550,3,นายประสพ  บุษราคัม,9,พลังประชาชน,56697
อุดรธานี,2550,3,นายจักรพรรดิ  ไชยสาส์น,10,พลังประชาชน,44422
อุดรธานี,2550,3,นายรณกฤต  วิชัยดิษฐ์,11,ประชาธิปัตย์,2419
อุดรธานี,2550,3,นางวิลาวัณย์  หาญธงชัย,12,ประชาธิปัตย์,7124
อุดรธานี,2550,3,นายเมธี  คำตา,13,ไทยร่ำรวย,566
อุดรธานี,2550,3,ร.ต.บุญเตรียม  หาริกัน,14,ไทยร่ำรวย,271
อุดรธานี,2550,3,นายณัฐยศ  ผาจวง,15,รวมใจไทยชาติพัฒนา,2647
อุดรธานี,2550,3,นายสมศักดิ์  ดอนมายา,16,รวมใจไทยชาติพัฒนา,575
อุดรธานี,2550,3,นายชุมพล(คันไถ)  อุดมโภชนะธรรมรักษ์,17,ไทเป็นไท,581
อุดรธานี,2550,3,นายรัฐศรัณย์  ลิขนะนันท์,18,ไทเป็นไท,459
อุดรธานี,2550,3,นายจีราวัฒน์  ปัตตะนพรัตน์,19,สยามสันติ,659
อุดรธานี,2550,3,นายธนบูลย์  บุญทา,20,สยามสันติ,569
อุดรธานี,2550,4,นางรัศมี  สังข์ทอง,1,มัชฌิมาธิปไตย,4142
อุดรธานี,2550,4,นายสังวาลย์  ศิริพันธุ์,2,มัชฌิมาธิปไตย,1910
อุดรธานี,2550,4,นายสุรชาติ  ชำนาญศิลป์,3,เพื่อแผ่นดิน,34598
อุดรธานี,2550,4,นายนิติกร  ศรีทะหา,4,เพื่อแผ่นดิน,22358
อุดรธานี,2550,4,นายวิเชียร  ขาวขำ,5,พลังประชาชน,76875
อุดรธานี,2550,4,นายเกรียงศักดิ์   ฝ้ายสีงาม,6,พลังประชาชน,45288
อุดรธานี,2550,4,นายธราพงษ์  สีลาวงษ์,7,รวมใจไทยชาติพัฒนา,19062
อุดรธานี,2550,4,นายพีระเพชร  แก่นดี,8,รวมใจไทยชาติพัฒนา,4528
อุดรธานี,2550,4,นายประสาน  ศรีลาวัณย์,9,ประชาราช,16181
อุดรธานี,2550,4,นายณรงค์เดช  อุปเทพ,10,ประชาราช,790
อุดรธานี,2550,4,นายบุญหนัก  นันทกุล,11,ชาติไทย,17272
อุดรธานี,2550,4,นายถาวร  จันทรมณี,12,ชาติไทย,7659
อุดรธานี,2550,4,นายเอกพงศ์  นิลทัพ,13,ประชาธิปัตย์,3293
อุดรธานี,2550,4,นายประจวบ  ตั้งชัยสิทธิกุล,14,ประชาธิปัตย์,2366
อุดรธานี,2550,4,นายพีสิน  แก้วเกิดมี,15,ไทยร่ำรวย,637
อุดรธานี,2550,4,นายสถิตพงษ์  พรหมสิทธิ์,16,ไทยร่ำรวย,475
อุดรธานี,2550,4,พ.ต.ท.เจริญ  ฤาชา,17,สยามสันติ,440
อุดรธานี,2550,4,นายจำรัส  เหล่าแค,18,สยามสันติ,265
อุดรธานี,2550,4,นายธราเทพ  จันทะคัต,19,ไทเป็นไท,365
อุดรธานี,2550,4,นายณรงค์ศักดิ์  โฆสิต,20,ไทเป็นไท,277
อุตรดิตถ์,2550,1,นายคำนวณ  เหมาะประสิทธิ์,1,มัชฌิมาธิปไตย,40060
อุตรดิตถ์,2550,1,นายอนุชาติ   บรรจงศุภมิตร,2,มัชฌิมาธิปไตย,8668
อุตรดิตถ์,2550,1,นายไมล์   มีชิน,3,มัชฌิมาธิปไตย,5127
อุตรดิตถ์,2550,1,นายเชาวลิต   สุขสวัสดิ์,4,ชาติไทย,17102
อุตรดิตถ์,2550,1,นางสาวชวลา   กัลยาณมิตร,5,ชาติไทย,3963
อุตรดิตถ์,2550,1,นายบุญชื่น  อินสิทธิ์,6,ชาติไทย,2490
อุตรดิตถ์,2550,1,นายยวง  อยู่มา,7,ประชามติ,2810
อุตรดิตถ์,2550,1,นายจวน   แก้วกุลศรี,8,ประชามติ,1906
อุตรดิตถ์,2550,1,นายบุญรอด   หลวงนวน,9,ประชามติ,2275
อุตรดิตถ์,2550,1,นายกนก  ลิ้มตระกูล,10,พลังประชาชน,101662
อุตรดิตถ์,2550,1,นายวารุจ  ศิริวัฒน์,11,พลังประชาชน,121966
อุตรดิตถ์,2550,1,นายทนุศักดิ์  เล็กอุทัย,12,พลังประชาชน,125234
อุตรดิตถ์,2550,1,นายศรัณย์   ศรัณย์เกตุ,13,รวมใจไทยชาติพัฒนา,41469
อุตรดิตถ์,2550,1,นางวนิดา  สายทวี,14,รวมใจไทยชาติพัฒนา,15467
อุตรดิตถ์,2550,1,นายชัยธวัช  ดีมา,15,รวมใจไทยชาติพัฒนา,12341
อุตรดิตถ์,2550,1,นายพรศักดิ์  เอื้อประเสริฐ,16,ประชาธิปัตย์,63117
อุตรดิตถ์,2550,1,นายชานุโรจน์  อัคราพิทักษ์,17,ประชาธิปัตย์,24720
อุตรดิตถ์,2550,1,นายประจักร์   จำนงค์,18,ประชาธิปัตย์,21740
อุตรดิตถ์,2550,1,นายพรเทพ   คุ้มอักษร,19,ประชาราช,1443
อุตรดิตถ์,2550,1,นายสุรพล   คุ้มอักษร,20,ประชาราช,1088
อุตรดิตถ์,2550,1,นายสัญชัย  คุ้มอักษร,21,ประชาราช,1066
อุตรดิตถ์,2550,1,นางสุภัคกานต์   คงธนศุภธร,22,เพื่อแผ่นดิน,4660
อุตรดิตถ์,2550,1,นางสาวนุสสรี  หมื่นไพ,23,เพื่อแผ่นดิน,2054
อุตรดิตถ์,2550,1,นายบัณฑิต   สีหะอำไพ,24,เพื่อแผ่นดิน,1931
อุตรดิตถ์,2550,1,นายอารมณ์   พุ่มพิริยพฤนท์,25,ไทเป็นไท,978
อุตรดิตถ์,2550,1,ร.ต.สุพจน์    มีจันทร์,26,ไทเป็นไท,1258
อุตรดิตถ์,2550,1,นางสาวญาณธิชา  อยู่แก้ว,27,ไทเป็นไท,1159
อุตรดิตถ์,2550,1,นางแน่งน้อย  สุวธรรมานนท์,28,ไทยร่ำรวย,523
อุตรดิตถ์,2550,1,นางเข็มภรณ์   นิลพัฒ,29,ไทยร่ำรวย,952
อุตรดิตถ์,2550,1,นางสาววรรณภา   ปังสกุล,30,ไทยร่ำรวย,737
อุทัยธานี,2550,1,นายสมชาย  วงศ์เวช,1,ประชาธิปัตย์,16710
อุทัยธานี,2550,1,นายวิทยา  จันทร์สม,2,ประชาธิปัตย์,17877
อุทัยธานี,2550,1,นายนพดล  พลเสน,3,ชาติไทย,78069
อุทัยธานี,2550,1,นายชาดา  ไทยเศรษฐ์,4,ชาติไทย,87002
อุทัยธานี,2550,1,นายศิลป์ชัย  เชษฐศิลป์,5,มัชฌิมาธิปไตย,18882
อุทัยธานี,2550,1,นายไพฑูรย์  พุ่มสงวน,6,มัชฌิมาธิปไตย,1236
อุทัยธานี,2550,1,นายประเสริฐ  มงคลศิริ,7,รวมใจไทยชาติพัฒนา,25367
อุทัยธานี,2550,1,นายไพบูลย์  จงศิริรัตน์,8,รวมใจไทยชาติพัฒนา,816
อุทัยธานี,2550,1,นายกุลเดช  พัวพัฒนกุล,9,ประชาราช,14062
อุทัยธานี,2550,1,นายวรพล  โพธิยานนท์,10,ประชาราช,605
อุทัยธานี,2550,1,นายสุภาพ  โต๋วสัจจา,12,พลังประชาชน,32694
อุทัยธานี,2550,1,นางศรีสุรางค์  บุญลักษณ์,13,ไทยร่ำรวย,2982
อุทัยธานี,2550,1,นายนพดล  วารี,14,ไทยร่ำรวย,1342
อุบลราชธานี,2550,1,นายอดุลย์  นิลเปรม,1,เพื่อแผ่นดิน,61118
อุบลราชธานี,2550,1,นายณรงค์ชัย   วีระกุล,2,เพื่อแผ่นดิน,32909
อุบลราชธานี,2550,1,นายวุฒิไกร  บุญใหญ่,3,เพื่อแผ่นดิน,24267
อุบลราชธานี,2550,1,นายสมหวัง  อาภรณ์ศรี,4,ดำรงไทย,9027
อุบลราชธานี,2550,1,นายศุภวัฒน์   ชาติวิเชียรรัตน์,5,ดำรงไทย,1620
